Namespace(alpha=0.4, beta=0.5, cl_batch_size=0, dataset='wisconsin', dropedge_rate_1=0.2, dropedge_rate_2=0.2, dropnode_rate_1=0.0, dropnode_rate_2=0.0, dropout=0.5, emb_dim=512, epochs=400, eval_freq=10, gamma=0.5, lr=0.001, maskfeat_rate_1=0.4, maskfeat_rate_2=0.4, nlayers_enc=2, nlayers_proj=2, ntrials=400, proj_dim=128, sparse=0)
[TEST] Trial:0000 | Epoch:0010 | CL loss:-0.2432 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0167 | Epoch:0240 | CL loss:-0.7185 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0167 | Epoch:0250 | CL loss:-0.7309 | VAL ACC:75.00 | TEST ACC:62.75
[TEST] Trial:0167 | Epoch:0260 | CL loss:-0.7188 | VAL ACC:68.75 | TEST ACC:62.75
[TEST] Trial:0167 | Epoch:0270 | CL loss:-0.7311 | VAL ACC:72.50 | TEST ACC:64.71
[TEST] Trial:0167 | Epoch:0280 | CL loss:-0.7226 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0167 | Epoch:0290 | CL loss:-0.7319 | VAL ACC:72.50 | TEST ACC:60.78
[TEST] Trial:0167 | Epoch:0300 | CL loss:-0.7385 | VAL ACC:75.00 | TEST ACC:66.67
[TEST] Trial:0167 | Epoch:0310 | CL loss:-0.7341 | VAL ACC:71.25 | TEST ACC:62.75
[TEST] Trial:0167 | Epoch:0320 | CL loss:-0.7320 | VAL ACC:73.75 | TEST ACC:64.71
[TEST] Trial:0167 | Epoch:0330 | CL loss:-0.7424 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0167 | Epoch:0340 | CL loss:-0.7499 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0167 | Epoch:0350 | CL loss:-0.7302 | VAL ACC:71.25 | TEST ACC:64.71
[TEST] Trial:0167 | Epoch:0360 | CL loss:-0.7344 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0167 | Epoch:0370 | CL loss:-0.7410 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0167 | Epoch:0380 | CL loss:-0.7367 | VAL ACC:71.25 | TEST ACC:64.71
[TEST] Trial:0167 | Epoch:0390 | CL loss:-0.7342 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0167 | Epoch:0400 | CL loss:-0.7404 | VAL ACC:72.50 | TEST ACC:58.82
[TEST] Trial:0168 | Epoch:0010 | CL loss:-0.2337 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0168 | Epoch:0020 | CL loss:-0.3241 | VAL ACC:67.50 | TEST ACC:70.59
[TEST] Trial:0168 | Epoch:0030 | CL loss:-0.4156 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0168 | Epoch:0040 | CL loss:-0.4890 | VAL ACC:66.25 | TEST ACC:62.75
[TEST] Trial:0168 | Epoch:0050 | CL loss:-0.5525 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0060 | CL loss:-0.5722 | VAL ACC:66.25 | TEST ACC:58.82
[TEST] Trial:0168 | Epoch:0070 | CL loss:-0.6106 | VAL ACC:60.00 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0080 | CL loss:-0.6350 | VAL ACC:70.00 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0090 | CL loss:-0.6661 | VAL ACC:65.00 | TEST ACC:70.59
[TEST] Trial:0168 | Epoch:0100 | CL loss:-0.6665 | VAL ACC:58.75 | TEST ACC:70.59
[TEST] Trial:0168 | Epoch:0110 | CL loss:-0.6875 | VAL ACC:63.75 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0120 | CL loss:-0.6851 | VAL ACC:66.25 | TEST ACC:70.59
[TEST] Trial:0168 | Epoch:0130 | CL loss:-0.6998 | VAL ACC:61.25 | TEST ACC:62.75
[TEST] Trial:0168 | Epoch:0140 | CL loss:-0.6997 | VAL ACC:65.00 | TEST ACC:62.75
[TEST] Trial:0168 | Epoch:0150 | CL loss:-0.6984 | VAL ACC:66.25 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0160 | CL loss:-0.7070 | VAL ACC:66.25 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0170 | CL loss:-0.7113 | VAL ACC:62.50 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0180 | CL loss:-0.7228 | VAL ACC:67.50 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0190 | CL loss:-0.7179 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0200 | CL loss:-0.7134 | VAL ACC:63.75 | TEST ACC:68.63
[TEST] Trial:0168 | Epoch:0210 | CL loss:-0.7230 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0220 | CL loss:-0.7195 | VAL ACC:68.75 | TEST ACC:62.75
[TEST] Trial:0168 | Epoch:0230 | CL loss:-0.7207 | VAL ACC:65.00 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0240 | CL loss:-0.7311 | VAL ACC:72.50 | TEST ACC:68.63
[TEST] Trial:0168 | Epoch:0250 | CL loss:-0.7447 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0168 | Epoch:0260 | CL loss:-0.7231 | VAL ACC:72.50 | TEST ACC:62.75
[TEST] Trial:0168 | Epoch:0270 | CL loss:-0.7249 | VAL ACC:66.25 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0280 | CL loss:-0.7370 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0290 | CL loss:-0.7403 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0300 | CL loss:-0.7387 | VAL ACC:65.00 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0310 | CL loss:-0.7308 | VAL ACC:70.00 | TEST ACC:60.78
[TEST] Trial:0168 | Epoch:0320 | CL loss:-0.7191 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0168 | Epoch:0330 | CL loss:-0.7366 | VAL ACC:66.25 | TEST ACC:62.75
[TEST] Trial:0168 | Epoch:0340 | CL loss:-0.7243 | VAL ACC:75.00 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0350 | CL loss:-0.7418 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0360 | CL loss:-0.7230 | VAL ACC:66.25 | TEST ACC:60.78
[TEST] Trial:0168 | Epoch:0370 | CL loss:-0.7419 | VAL ACC:68.75 | TEST ACC:64.71
[TEST] Trial:0168 | Epoch:0380 | CL loss:-0.7473 | VAL ACC:67.50 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0390 | CL loss:-0.7406 | VAL ACC:66.25 | TEST ACC:66.67
[TEST] Trial:0168 | Epoch:0400 | CL loss:-0.7443 | VAL ACC:66.25 | TEST ACC:60.78
[TEST] Trial:0169 | Epoch:0010 | CL loss:-0.2141 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0020 | CL loss:-0.3215 | VAL ACC:71.25 | TEST ACC:78.43
[TEST] Trial:0169 | Epoch:0030 | CL loss:-0.3893 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0040 | CL loss:-0.4453 | VAL ACC:72.50 | TEST ACC:78.43
[TEST] Trial:0169 | Epoch:0050 | CL loss:-0.4949 | VAL ACC:67.50 | TEST ACC:76.47
[TEST] Trial:0169 | Epoch:0060 | CL loss:-0.5389 | VAL ACC:72.50 | TEST ACC:78.43
[TEST] Trial:0169 | Epoch:0070 | CL loss:-0.5640 | VAL ACC:72.50 | TEST ACC:74.51
[TEST] Trial:0169 | Epoch:0080 | CL loss:-0.5958 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0169 | Epoch:0090 | CL loss:-0.6434 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0169 | Epoch:0100 | CL loss:-0.6869 | VAL ACC:70.00 | TEST ACC:78.43
[TEST] Trial:0169 | Epoch:0110 | CL loss:-0.6843 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0120 | CL loss:-0.6804 | VAL ACC:72.50 | TEST ACC:78.43
[TEST] Trial:0169 | Epoch:0130 | CL loss:-0.6740 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0140 | CL loss:-0.6870 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0150 | CL loss:-0.7155 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0169 | Epoch:0160 | CL loss:-0.7069 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0169 | Epoch:0170 | CL loss:-0.7102 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0169 | Epoch:0180 | CL loss:-0.7190 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0169 | Epoch:0190 | CL loss:-0.7192 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0169 | Epoch:0200 | CL loss:-0.6982 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0210 | CL loss:-0.6962 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0169 | Epoch:0220 | CL loss:-0.7257 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0169 | Epoch:0230 | CL loss:-0.7179 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0240 | CL loss:-0.7204 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0250 | CL loss:-0.7293 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0260 | CL loss:-0.7183 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0169 | Epoch:0270 | CL loss:-0.7298 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0169 | Epoch:0280 | CL loss:-0.7391 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0290 | CL loss:-0.7291 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0169 | Epoch:0300 | CL loss:-0.7385 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0310 | CL loss:-0.7394 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0169 | Epoch:0320 | CL loss:-0.7116 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0169 | Epoch:0330 | CL loss:-0.7307 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0169 | Epoch:0340 | CL loss:-0.7369 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0169 | Epoch:0350 | CL loss:-0.7407 | VAL ACC:66.25 | TEST ACC:74.51
[TEST] Trial:0169 | Epoch:0360 | CL loss:-0.7425 | VAL ACC:67.50 | TEST ACC:74.51
[TEST] Trial:0169 | Epoch:0370 | CL loss:-0.7392 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0380 | CL loss:-0.7407 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0169 | Epoch:0390 | CL loss:-0.7425 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0169 | Epoch:0400 | CL loss:-0.7348 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0010 | CL loss:-0.2523 | VAL ACC:80.00 | TEST ACC:76.47
[TEST] Trial:0170 | Epoch:0020 | CL loss:-0.3668 | VAL ACC:81.25 | TEST ACC:76.47
[TEST] Trial:0170 | Epoch:0030 | CL loss:-0.4278 | VAL ACC:78.75 | TEST ACC:82.35
[TEST] Trial:0170 | Epoch:0040 | CL loss:-0.4696 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0050 | CL loss:-0.5175 | VAL ACC:78.75 | TEST ACC:66.67
[TEST] Trial:0170 | Epoch:0060 | CL loss:-0.5550 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0170 | Epoch:0070 | CL loss:-0.5865 | VAL ACC:78.75 | TEST ACC:68.63
[TEST] Trial:0170 | Epoch:0080 | CL loss:-0.6094 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0090 | CL loss:-0.6368 | VAL ACC:80.00 | TEST ACC:78.43
[TEST] Trial:0170 | Epoch:0100 | CL loss:-0.6532 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0110 | CL loss:-0.6939 | VAL ACC:80.00 | TEST ACC:68.63
[TEST] Trial:0170 | Epoch:0120 | CL loss:-0.6852 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0130 | CL loss:-0.7061 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0140 | CL loss:-0.7050 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0170 | Epoch:0150 | CL loss:-0.7223 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0160 | CL loss:-0.7107 | VAL ACC:77.50 | TEST ACC:66.67
[TEST] Trial:0170 | Epoch:0170 | CL loss:-0.7219 | VAL ACC:81.25 | TEST ACC:76.47
[TEST] Trial:0170 | Epoch:0180 | CL loss:-0.7229 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0190 | CL loss:-0.7147 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0200 | CL loss:-0.7157 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0170 | Epoch:0210 | CL loss:-0.7241 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0220 | CL loss:-0.7199 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0170 | Epoch:0230 | CL loss:-0.7327 | VAL ACC:81.25 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0240 | CL loss:-0.7213 | VAL ACC:72.50 | TEST ACC:68.63
[TEST] Trial:0170 | Epoch:0250 | CL loss:-0.7257 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0260 | CL loss:-0.7320 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0270 | CL loss:-0.7318 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0280 | CL loss:-0.7239 | VAL ACC:72.50 | TEST ACC:64.71
[TEST] Trial:0170 | Epoch:0290 | CL loss:-0.7284 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0300 | CL loss:-0.7404 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0170 | Epoch:0310 | CL loss:-0.7411 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0170 | Epoch:0320 | CL loss:-0.7343 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0170 | Epoch:0330 | CL loss:-0.7351 | VAL ACC:75.00 | TEST ACC:78.43
[TEST] Trial:0170 | Epoch:0340 | CL loss:-0.7399 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0350 | CL loss:-0.7400 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0170 | Epoch:0360 | CL loss:-0.7467 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0170 | Epoch:0370 | CL loss:-0.7273 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0170 | Epoch:0380 | CL loss:-0.7366 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0170 | Epoch:0390 | CL loss:-0.7509 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0170 | Epoch:0400 | CL loss:-0.7566 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0171 | Epoch:0010 | CL loss:-0.2110 | VAL ACC:71.25 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0020 | CL loss:-0.3263 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0030 | CL loss:-0.4222 | VAL ACC:75.00 | TEST ACC:80.39
[TEST] Trial:0171 | Epoch:0040 | CL loss:-0.4934 | VAL ACC:72.50 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0050 | CL loss:-0.5242 | VAL ACC:60.00 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0060 | CL loss:-0.5563 | VAL ACC:67.50 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0070 | CL loss:-0.5967 | VAL ACC:70.00 | TEST ACC:80.39
[TEST] Trial:0171 | Epoch:0080 | CL loss:-0.6322 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0090 | CL loss:-0.6522 | VAL ACC:66.25 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0100 | CL loss:-0.6624 | VAL ACC:68.75 | TEST ACC:88.24
[TEST] Trial:0171 | Epoch:0110 | CL loss:-0.6593 | VAL ACC:70.00 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0120 | CL loss:-0.7063 | VAL ACC:68.75 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0130 | CL loss:-0.6996 | VAL ACC:70.00 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0140 | CL loss:-0.7067 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0150 | CL loss:-0.7177 | VAL ACC:70.00 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0160 | CL loss:-0.7079 | VAL ACC:63.75 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0170 | CL loss:-0.7115 | VAL ACC:68.75 | TEST ACC:88.24
[TEST] Trial:0171 | Epoch:0180 | CL loss:-0.7084 | VAL ACC:71.25 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0190 | CL loss:-0.6953 | VAL ACC:62.50 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0200 | CL loss:-0.7265 | VAL ACC:63.75 | TEST ACC:88.24
[TEST] Trial:0171 | Epoch:0210 | CL loss:-0.7143 | VAL ACC:68.75 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0220 | CL loss:-0.7308 | VAL ACC:68.75 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0230 | CL loss:-0.7411 | VAL ACC:66.25 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0240 | CL loss:-0.7148 | VAL ACC:62.50 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0250 | CL loss:-0.7281 | VAL ACC:71.25 | TEST ACC:90.20
[TEST] Trial:0171 | Epoch:0260 | CL loss:-0.7218 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0270 | CL loss:-0.7125 | VAL ACC:70.00 | TEST ACC:88.24
[TEST] Trial:0171 | Epoch:0280 | CL loss:-0.7238 | VAL ACC:71.25 | TEST ACC:78.43
[TEST] Trial:0171 | Epoch:0290 | CL loss:-0.7168 | VAL ACC:71.25 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0300 | CL loss:-0.7282 | VAL ACC:70.00 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0310 | CL loss:-0.7380 | VAL ACC:66.25 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0320 | CL loss:-0.7301 | VAL ACC:63.75 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0330 | CL loss:-0.7409 | VAL ACC:68.75 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0340 | CL loss:-0.7274 | VAL ACC:61.25 | TEST ACC:88.24
[TEST] Trial:0171 | Epoch:0350 | CL loss:-0.7412 | VAL ACC:65.00 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0360 | CL loss:-0.7319 | VAL ACC:66.25 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0370 | CL loss:-0.7310 | VAL ACC:67.50 | TEST ACC:84.31
[TEST] Trial:0171 | Epoch:0380 | CL loss:-0.7425 | VAL ACC:61.25 | TEST ACC:82.35
[TEST] Trial:0171 | Epoch:0390 | CL loss:-0.7267 | VAL ACC:61.25 | TEST ACC:86.27
[TEST] Trial:0171 | Epoch:0400 | CL loss:-0.7360 | VAL ACC:65.00 | TEST ACC:84.31
[TEST] Trial:0172 | Epoch:0010 | CL loss:-0.2318 | VAL ACC:78.75 | TEST ACC:78.43
[TEST] Trial:0172 | Epoch:0020 | CL loss:-0.3352 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0172 | Epoch:0030 | CL loss:-0.3769 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0172 | Epoch:0040 | CL loss:-0.4549 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0050 | CL loss:-0.5265 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0172 | Epoch:0060 | CL loss:-0.5542 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0070 | CL loss:-0.5851 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0172 | Epoch:0080 | CL loss:-0.5996 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0090 | CL loss:-0.6413 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0172 | Epoch:0100 | CL loss:-0.6258 | VAL ACC:75.00 | TEST ACC:66.67
[TEST] Trial:0172 | Epoch:0110 | CL loss:-0.6494 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0120 | CL loss:-0.6707 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0172 | Epoch:0130 | CL loss:-0.6717 | VAL ACC:68.75 | TEST ACC:60.78
[TEST] Trial:0172 | Epoch:0140 | CL loss:-0.6924 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0150 | CL loss:-0.7128 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0172 | Epoch:0160 | CL loss:-0.6981 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0172 | Epoch:0170 | CL loss:-0.7203 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0172 | Epoch:0180 | CL loss:-0.7255 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0172 | Epoch:0190 | CL loss:-0.6984 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0200 | CL loss:-0.7181 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0172 | Epoch:0210 | CL loss:-0.7315 | VAL ACC:71.25 | TEST ACC:64.71
[TEST] Trial:0172 | Epoch:0220 | CL loss:-0.7155 | VAL ACC:63.75 | TEST ACC:72.55
[TEST] Trial:0172 | Epoch:0230 | CL loss:-0.7214 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0240 | CL loss:-0.7280 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0172 | Epoch:0250 | CL loss:-0.7347 | VAL ACC:78.75 | TEST ACC:68.63
[TEST] Trial:0172 | Epoch:0260 | CL loss:-0.7402 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0172 | Epoch:0270 | CL loss:-0.7331 | VAL ACC:71.25 | TEST ACC:62.75
[TEST] Trial:0172 | Epoch:0280 | CL loss:-0.7333 | VAL ACC:67.50 | TEST ACC:74.51
[TEST] Trial:0172 | Epoch:0290 | CL loss:-0.7432 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0172 | Epoch:0300 | CL loss:-0.7423 | VAL ACC:72.50 | TEST ACC:68.63
[TEST] Trial:0172 | Epoch:0310 | CL loss:-0.7417 | VAL ACC:76.25 | TEST ACC:76.47
[TEST] Trial:0172 | Epoch:0320 | CL loss:-0.7238 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0172 | Epoch:0330 | CL loss:-0.7458 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0172 | Epoch:0340 | CL loss:-0.7567 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0172 | Epoch:0350 | CL loss:-0.7473 | VAL ACC:72.50 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0360 | CL loss:-0.7489 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0172 | Epoch:0370 | CL loss:-0.7442 | VAL ACC:73.75 | TEST ACC:64.71
[TEST] Trial:0172 | Epoch:0380 | CL loss:-0.7483 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0172 | Epoch:0390 | CL loss:-0.7495 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0172 | Epoch:0400 | CL loss:-0.7552 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0173 | Epoch:0010 | CL loss:-0.2227 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0173 | Epoch:0020 | CL loss:-0.3186 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0173 | Epoch:0030 | CL loss:-0.3952 | VAL ACC:82.50 | TEST ACC:70.59
[TEST] Trial:0173 | Epoch:0040 | CL loss:-0.4466 | VAL ACC:78.75 | TEST ACC:70.59
[TEST] Trial:0173 | Epoch:0050 | CL loss:-0.4990 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0173 | Epoch:0060 | CL loss:-0.5398 | VAL ACC:80.00 | TEST ACC:70.59
[TEST] Trial:0173 | Epoch:0070 | CL loss:-0.5791 | VAL ACC:68.75 | TEST ACC:72.55
[TEST] Trial:0173 | Epoch:0080 | CL loss:-0.5974 | VAL ACC:77.50 | TEST ACC:66.67
[TEST] Trial:0173 | Epoch:0090 | CL loss:-0.6261 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0173 | Epoch:0100 | CL loss:-0.6480 | VAL ACC:76.25 | TEST ACC:60.78
[TEST] Trial:0173 | Epoch:0110 | CL loss:-0.6329 | VAL ACC:78.75 | TEST ACC:66.67
[TEST] Trial:0173 | Epoch:0120 | CL loss:-0.6729 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0173 | Epoch:0130 | CL loss:-0.6803 | VAL ACC:75.00 | TEST ACC:64.71
[TEST] Trial:0173 | Epoch:0140 | CL loss:-0.6661 | VAL ACC:80.00 | TEST ACC:66.67
[TEST] Trial:0173 | Epoch:0150 | CL loss:-0.6951 | VAL ACC:77.50 | TEST ACC:66.67
[TEST] Trial:0173 | Epoch:0160 | CL loss:-0.6797 | VAL ACC:81.25 | TEST ACC:70.59
[TEST] Trial:0173 | Epoch:0170 | CL loss:-0.7019 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0173 | Epoch:0180 | CL loss:-0.7122 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0173 | Epoch:0190 | CL loss:-0.7074 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0173 | Epoch:0200 | CL loss:-0.7186 | VAL ACC:75.00 | TEST ACC:60.78
[TEST] Trial:0173 | Epoch:0210 | CL loss:-0.7073 | VAL ACC:80.00 | TEST ACC:60.78
[TEST] Trial:0173 | Epoch:0220 | CL loss:-0.7182 | VAL ACC:75.00 | TEST ACC:66.67
[TEST] Trial:0173 | Epoch:0230 | CL loss:-0.7199 | VAL ACC:80.00 | TEST ACC:68.63
